티커,구성종목명,계약수,평가금액,구성금액,비중
009150,삼성전기,39.0,35802000,35568000,0.0
000660,SK하이닉스,19.0,27493000,30419000,0.0
010120,LS ELECTRIC,90.0,26460000,28395000,0.0
0043Y0,TIME 차이나AI테크액티브,1200.0,23760000,24408000,0.0
006400,삼성SDI,28.0,19740000,19544000,0.0
440110,파두,224.0,18188800,17651200,0.0
034020,두산에너빌리티,124.0,15772800,15748000,0.0
005930,삼성전자,55.0,12787500,14630000,0.0
267260,HD현대일렉트릭,7.0,9093000,9723000,0.0
298040,효성중공업,2.0,8456000,9194000,0.0
079031,ADVANCED MICRO DEVICES,41.0,0,0,0.0
2079K1,ALPHABET INC-CL C,49.0,0,0,0.0
231351,AMAZON.COM INC,100.0,0,0,0.0
3823U1,APPLIED OPTOELECTRONICS INC,68.0,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,231.0,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,4.0,0,0,0.0
937121,BLOOM ENERGY CORP- A,145.0,0,0,0.0
1135F1,BROADCOM INC,29.0,0,0,0.0
717793,CIENA CORP,45.0,0,0,0.0
725731,CIRCLE INTERNET GROUP INC,84.0,0,0,0.0
9247G1,COHERENT CORP,38.0,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,42.0,0,0,0.0
6828A1,GE VERNOVA INC,14.0,0,0,0.0
581401,INTEL CORP,558.0,0,0,0.0
100007,KNOWLEDGE ATLAS TECHNOLOGY-H,52.0,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,63.0,0,0,0.0
949181,MICROSOFT CORP,17.0,0,0,0.0
009805,NEBIUS GROUP NV,37.0,0,0,0.0
7066G1,NVIDIA CORP,174.0,0,0,0.0
707001,ROBINHOOD MARKETS INC - A,69.0,0,0,0.0
731211,ROCKET LAB CORP,93.0,0,0,0.0
0004C2,SANDISK CORP,43.0,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,53.0,0,0,0.0
2706C1,SILICON MOTION TECHNOL-ADR,20.0,0,0,0.0
949724,STRATEGY INC,47.0,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,78.0,0,0,0.0
8160R1,TESLA INC,26.0,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,37.0,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,31.0,0,0,0.0
581021,WESTERN DIGITAL CORP,84.0,0,0,0.0
010010,원화현금,0.0,0,19537723,0.0
H00000,설정현금액,0.0,0,1136829260,0.0
