티커,구성종목명,계약수,평가금액,구성금액,비중
009150,삼성전기,57.0,38760000,44004000,0.0
000660,SK하이닉스,26.0,30316000,31824000,0.0
0043Y0,TIME 차이나AI테크액티브,1317.0,24548880,24924225,0.0
006400,삼성SDI,31.0,16678000,19995000,0.0
034020,두산에너빌리티,136.0,15096000,15735200,0.0
005930,삼성전자,60.0,12870000,13140000,0.0
010120,LS ELECTRIC,49.0,9025800,9050300,0.0
298040,효성중공업,3.0,9030000,9006000,0.0
267260,HD현대일렉트릭,8.0,8696000,8464000,0.0
440110,파두,100.0,5880000,6080000,0.0
079031,ADVANCED MICRO DEVICES,45.0,0,0,0.0
2079K1,ALPHABET INC-CL C,54.0,0,0,0.0
231351,AMAZON.COM INC,22.0,0,0,0.0
3823U1,APPLIED OPTOELECTRONICS INC,28.0,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,137.0,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,4.0,0,0,0.0
937121,BLOOM ENERGY CORP- A,109.0,0,0,0.0
1135F1,BROADCOM INC,32.0,0,0,0.0
717793,CIENA CORP,63.0,0,0,0.0
725731,CIRCLE INTERNET GROUP INC,141.0,0,0,0.0
9247G1,COHERENT CORP,41.0,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,101.0,0,0,0.0
926717,ENERGY FUELS INC,257.0,0,0,0.0
6828A1,GE VERNOVA INC,16.0,0,0,0.0
581401,INTEL CORP,503.0,0,0,0.0
100007,KNOWLEDGE ATLAS TECHNOLOGY-H,57.0,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,23.0,0,0,0.0
0303M1,META PLATFORMS INC-CLASS A,22.0,0,0,0.0
949181,MICROSOFT CORP,11.0,0,0,0.0
009805,NEBIUS GROUP NV,40.0,0,0,0.0
7066G1,NVIDIA CORP,210.0,0,0,0.0
707001,ROBINHOOD MARKETS INC - A,76.0,0,0,0.0
731211,ROCKET LAB CORP,102.0,0,0,0.0
0004C2,SANDISK CORP,44.0,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,45.0,0,0,0.0
2706C1,SILICON MOTION TECHNOL-ADR,37.0,0,0,0.0
949724,STRATEGY INC,93.0,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,67.0,0,0,0.0
807701,TERADYNE INC,15.0,0,0,0.0
8160R1,TESLA INC,35.0,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,40.0,0,0,0.0
168961,URANIUM ENERGY CORP,428.0,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,17.0,0,0,0.0
581021,WESTERN DIGITAL CORP,83.0,0,0,0.0
010010,원화현금,0.0,0,41729892,0.0
H00000,설정현금액,0.0,0,1004188624,0.0
