티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,54.0,51354000,54270000,0.0
0043Y0,TIME 차이나AI테크액티브,1425.0,22721625,22914000,0.0
006400,삼성SDI,42.0,16443000,17703000,0.0
307950,현대오토에버,35.0,15225000,15137500,0.0
034020,두산에너빌리티,148.0,15096000,14992400,0.0
440110,파두,274.0,13809600,14905600,0.0
267260,HD현대일렉트릭,12.0,12804000,12840000,0.0
478150,TIME 글로벌우주테크&방산액티브,203.0,4603025,4591860,0.0
017191,ALIBABA GROUP HOLDING LTD,436.0,0,0,0.0
2079K1,ALPHABET INC-CL C,77.0,0,0,0.0
231351,AMAZON.COM INC,24.0,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,7.0,0,0,0.0
0217D1,AST SPACEMOBILE INC,43.0,0,0,0.0
937121,BLOOM ENERGY CORP- A,213.0,0,0,0.0
3321L1,CAMECO CORP,145.0,0,0,0.0
717793,CIENA CORP,57.0,0,0,0.0
9247G1,COHERENT CORP,37.0,0,0,0.0
926717,ENERGY FUELS INC,229.0,0,0,0.0
9415C1,EOS ENERGY ENTERPRISES INC,250.0,0,0,0.0
4379V1,FLUENCE ENERGY INC,402.0,0,0,0.0
100003,GANFENG LITHIUM GROUP CO L-H,968.0,0,0,0.0
6828A1,GE VERNOVA INC,33.0,0,0,0.0
581401,INTEL CORP,330.0,0,0,0.0
592001,INTL BUSINESS MACHINES CORP,14.0,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,22.0,0,0,0.0
0303M1,META PLATFORMS INC-CLASS A,13.0,0,0,0.0
949181,MICROSOFT CORP,11.0,0,0,0.0
7066G1,NVIDIA CORP,227.0,0,0,0.0
2703X1,PLANET LABS PBC,420.0,0,0,0.0
731211,ROCKET LAB CORP,147.0,0,0,0.0
0004C2,SANDISK CORP,69.0,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,62.0,0,0,0.0
2706C1,SILICON MOTION TECHNOL-ADR,84.0,0,0,0.0
949724,STRATEGY INC,19.0,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,44.0,0,0,0.0
8160R1,TESLA INC,34.0,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,60.0,0,0,0.0
168961,URANIUM ENERGY CORP,282.0,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,58.0,0,0,0.0
581021,WESTERN DIGITAL CORP,75.0,0,0,0.0
010010,원화현금,0.0,0,21197285,0.0
H00000,설정현금액,0.0,0,820283974,0.0
