티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,14.0,11296822,12502000,0.0
006400,삼성SDI,14.2,5792647,6134400,0.0
005930,삼성전자,30.65,5124051,5811240,0.0
034020,두산에너빌리티,37.85,3474673,3769860,0.0
005380,현대차,4.58,2040981,2235040,0.0
347700,스피어,18.23,787746,896916,0.0
0971T1,AKAMAI TECHNOLOGIES INC,21.38,0,0,0.0
382221,APPLIED MATERIALS INC,11.39,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,10.93,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,3.05,0,0,0.0
937121,BLOOM ENERGY CORP- A,39.61,0,0,0.0
3321L1,CAMECO CORP,31.2,0,0,0.0
717793,CIENA CORP,18.64,0,0,0.0
9247G1,COHERENT CORP,21.87,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,41.93,0,0,0.0
999081,COMFORT SYSTEMS USA INC,1.16,0,0,0.0
193501,CORNING INC,18.01,0,0,0.0
4703L2,DELL TECHNOLOGIES -C,18.48,0,0,0.0
1188V1,FASTLY INC - CLASS A,57.0,0,0,0.0
1816X1,FIREFLY AEROSPACE INC,63.02,0,0,0.0
811000,FUJIKURA LTD,87.96,0,0,0.0
6828A1,GE VERNOVA INC,8.36,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,70.34,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,56.89,0,0,0.0
581401,INTEL CORP,36.01,0,0,0.0
7759T1,JINKOSOLAR HOLDING CO-ADR,34.94,0,0,0.0
9338L1,KEYSIGHT TECHNOLOGIES IN,8.56,0,0,0.0
824801,KLA CORP,2.72,0,0,0.0
100007,KNOWLEDGE ATLAS TECHNOLOGY-H,10.3,0,0,0.0
128073,LAM RESEARCH CORP,17.83,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,7.66,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,10.77,0,0,0.0
738741,MARVELL TECHNOLOGY INC,22.81,0,0,0.0
763231,MASTEC INC,6.35,0,0,0.0
6181S1,MINIMAX GROUP INC,5.99,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,70.02,0,0,0.0
3942X1,NAVITAS SEMICONDUCTOR CORP,90.98,0,0,0.0
7066G1,NVIDIA CORP,9.29,0,0,0.0
9608A1,PALANTIR TECHNOLOGIES INC-A,10.99,0,0,0.0
2703X1,PLANET LABS PBC,48.74,0,0,0.0
731211,ROCKET LAB CORP,39.27,0,0,0.0
0004C2,SANDISK CORP,22.57,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,14.4,0,0,0.0
716071,SYNOPSYS INC,7.73,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,4.88,0,0,0.0
807701,TERADYNE INC,6.92,0,0,0.0
8160R1,TESLA INC,4.27,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,19.11,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,25.57,0,0,0.0
010010,원화현금,0.0,0,1343447,0.0
H00000,설정현금액,0.0,0,226996157,0.0
