티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,64.9,20117994,22098450,0.0
000660,SK하이닉스,8.2,20952507,21156000,0.0
267260,HD현대일렉트릭,5.9,5598820,5528300,0.0
079031,ADVANCED MICRO DEVICES,77.33,0,0,0.0
0971T1,AKAMAI TECHNOLOGIES INC,12.55,0,0,0.0
326541,ANALOG DEVICES INC,10.45,0,0,0.0
382221,APPLIED MATERIALS INC,6.15,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,29.73,0,0,0.0
937121,BLOOM ENERGY CORP- A,30.43,0,0,0.0
9247G1,COHERENT CORP,3.15,0,0,0.0
1873S1,COREWEAVE INC-CL A,13.62,0,0,0.0
193501,CORNING INC,6.43,0,0,0.0
6828A1,GE VERNOVA INC,8.83,0,0,0.0
393871,GLOBALFOUNDRIES INC,50.68,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,56.97,0,0,0.0
581401,INTEL CORP,107.42,0,0,0.0
592001,INTL BUSINESS MACHINES CORP,8.41,0,0,0.0
236330,KIOXIA HOLDINGS CORP,22.42,0,0,0.0
824801,KLA CORP,12.27,0,0,0.0
128073,LAM RESEARCH CORP,9.62,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,1.36,0,0,0.0
738741,MARVELL TECHNOLOGY INC,21.96,0,0,0.0
951121,MICRON TECHNOLOGY INC,28.52,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,199.41,0,0,0.0
833441,ONTO INNOVATION INC,9.58,0,0,0.0
8389X1,ORACLE CORP,7.89,0,0,0.0
0004C2,SANDISK CORP,17.51,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,12.47,0,0,0.0
4615Q1,SPACE EXPLORATION TECHN-CL A,9.8,0,0,0.0
807701,TERADYNE INC,7.3,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,4.91,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,29.4,0,0,0.0
581021,WESTERN DIGITAL CORP,6.14,0,0,0.0
010010,원화현금,0.0,0,-2597171,0.0
H00000,설정현금액,0.0,0,469669519,0.0
