티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,9.73,16398415,18292400,0.0
005930,삼성전자,46.83,12573847,13369965,0.0
034020,두산에너빌리티,43.71,5664210,5594880,0.0
005380,현대차,5.76,3533141,3720960,0.0
006400,삼성SDI,4.32,2930836,2954880,0.0
440110,파두,17.47,1614670,1753988,0.0
079031,ADVANCED MICRO DEVICES,55.41,0,0,0.0
017191,ALIBABA GROUP HOLDING LTD,144.09,0,0,0.0
326541,ANALOG DEVICES INC,17.32,0,0,0.0
382221,APPLIED MATERIALS INC,5.58,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,23.18,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,1.53,0,0,0.0
070341,BAIDU INC-CLASS A,129.68,0,0,0.0
937121,BLOOM ENERGY CORP- A,46.43,0,0,0.0
1135F1,BROADCOM INC,6.79,0,0,0.0
717793,CIENA CORP,8.62,0,0,0.0
9247G1,COHERENT CORP,14.73,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,12.18,0,0,0.0
999081,COMFORT SYSTEMS USA INC,1.72,0,0,0.0
1873S1,COREWEAVE INC-CL A,17.87,0,0,0.0
193501,CORNING INC,20.26,0,0,0.0
254571,CREDO TECHNOLOGY GROUP HOLDI,24.98,0,0,0.0
0B8KQN,EATON CORP PLC,5.44,0,0,0.0
1816X1,FIREFLY AEROSPACE INC,109.37,0,0,0.0
811000,FUJIKURA LTD,52.16,0,0,0.0
6828A1,GE VERNOVA INC,4.06,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,149.14,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,52.02,0,0,0.0
581401,INTEL CORP,47.0,0,0,0.0
9338L1,KEYSIGHT TECHNOLOGIES IN,6.39,0,0,0.0
824801,KLA CORP,1.35,0,0,0.0
128073,LAM RESEARCH CORP,8.46,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,5.26,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,7.56,0,0,0.0
738741,MARVELL TECHNOLOGY INC,25.19,0,0,0.0
763231,MASTEC INC,5.48,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,144.09,0,0,0.0
833441,ONTO INNOVATION INC,8.2,0,0,0.0
8389X1,ORACLE CORP,12.22,0,0,0.0
2703X1,PLANET LABS PBC,100.43,0,0,0.0
707001,ROBINHOOD MARKETS INC - A,15.25,0,0,0.0
731211,ROCKET LAB CORP,45.04,0,0,0.0
0004C2,SANDISK CORP,21.02,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,14.88,0,0,0.0
00ENER,SIEMENS ENERGY AG,21.14,0,0,0.0
807701,TERADYNE INC,6.78,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,14.94,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,17.3,0,0,0.0
100000,WEICHAI POWER CO LTD-H,288.18,0,0,0.0
010010,원화현금,0.0,0,-327934,0.0
H00000,설정현금액,0.0,0,342727832,0.0
