티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,8.48,20200996,21378080,0.0
005930,삼성전자,56.9,19515669,19715850,0.0
267260,HD현대일렉트릭,10.42,11611281,11670400,0.0
079031,ADVANCED MICRO DEVICES,80.37,0,0,0.0
0971T1,AKAMAI TECHNOLOGIES INC,25.09,0,0,0.0
326541,ANALOG DEVICES INC,10.86,0,0,0.0
382221,APPLIED MATERIALS INC,5.25,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,33.83,0,0,0.0
937121,BLOOM ENERGY CORP- A,21.39,0,0,0.0
717793,CIENA CORP,2.64,0,0,0.0
9247G1,COHERENT CORP,3.27,0,0,0.0
1873S1,COREWEAVE INC-CL A,22.27,0,0,0.0
193501,CORNING INC,6.68,0,0,0.0
6828A1,GE VERNOVA INC,6.0,0,0,0.0
393871,GLOBALFOUNDRIES INC,31.79,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,59.21,0,0,0.0
581401,INTEL CORP,77.1,0,0,0.0
592001,INTL BUSINESS MACHINES CORP,12.48,0,0,0.0
236330,KIOXIA HOLDINGS CORP,21.46,0,0,0.0
824801,KLA CORP,12.75,0,0,0.0
128073,LAM RESEARCH CORP,8.04,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,1.42,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,6.01,0,0,0.0
738741,MARVELL TECHNOLOGY INC,22.83,0,0,0.0
951121,MICRON TECHNOLOGY INC,16.19,0,0,0.0
0937P1,MONGODB INC,10.08,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,153.28,0,0,0.0
833441,ONTO INNOVATION INC,8.22,0,0,0.0
8389X1,ORACLE CORP,22.86,0,0,0.0
0004C2,SANDISK CORP,18.2,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,12.62,0,0,0.0
1762P1,SERVICENOW INC,31.18,0,0,0.0
334451,SNOWFLAKE INC,19.79,0,0,0.0
4615Q1,SPACE EXPLORATION TECHN-CL A,76.71,0,0,0.0
807701,TERADYNE INC,6.51,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,5.1,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,8.61,0,0,0.0
010010,원화현금,0.0,0,1561090,0.0
H00000,설정현금액,0.0,0,440792113,0.0
