티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,12.43,14356079,14021040,0.0
005930,삼성전자,28.68,6237002,6194880,0.0
034020,두산에너빌리티,44.09,4884782,4783765,0.0
005380,현대차,5.64,3010347,3034320,0.0
006400,삼성SDI,5.84,2796582,2995920,0.0
440110,파두,50.68,2919348,2990120,0.0
347700,스피어,30.39,1402376,1399460,0.0
0760J1,AEHR TEST SYSTEMS,26.49,0,0,0.0
017191,ALIBABA GROUP HOLDING LTD,47.24,0,0,0.0
326541,ANALOG DEVICES INC,6.01,0,0,0.0
382221,APPLIED MATERIALS INC,7.41,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,6.28,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,1.93,0,0,0.0
937121,BLOOM ENERGY CORP- A,50.39,0,0,0.0
1135F1,BROADCOM INC,11.35,0,0,0.0
717793,CIENA CORP,14.67,0,0,0.0
9247G1,COHERENT CORP,21.89,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,35.01,0,0,0.0
999081,COMFORT SYSTEMS USA INC,1.74,0,0,0.0
1873S1,COREWEAVE INC-CL A,50.3,0,0,0.0
193501,CORNING INC,14.72,0,0,0.0
254571,CREDO TECHNOLOGY GROUP HOLDI,43.17,0,0,0.0
0B8KQN,EATON CORP PLC,6.51,0,0,0.0
1816X1,FIREFLY AEROSPACE INC,53.13,0,0,0.0
811000,FUJIKURA LTD,52.62,0,0,0.0
6828A1,GE VERNOVA INC,5.94,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,70.08,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,56.68,0,0,0.0
581401,INTEL CORP,58.84,0,0,0.0
9338L1,KEYSIGHT TECHNOLOGIES IN,7.7,0,0,0.0
824801,KLA CORP,1.63,0,0,0.0
100007,KNOWLEDGE ATLAS TECHNOLOGY-H,7.43,0,0,0.0
128073,LAM RESEARCH CORP,10.75,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,6.42,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,9.62,0,0,0.0
738741,MARVELL TECHNOLOGY INC,37.97,0,0,0.0
763231,MASTEC INC,7.45,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,136.05,0,0,0.0
3942X1,NAVITAS SEMICONDUCTOR CORP,90.65,0,0,0.0
7066G1,NVIDIA CORP,20.03,0,0,0.0
8389X1,ORACLE CORP,24.19,0,0,0.0
2703X1,PLANET LABS PBC,28.76,0,0,0.0
731211,ROCKET LAB CORP,25.53,0,0,0.0
0004C2,SANDISK CORP,21.78,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,15.01,0,0,0.0
716071,SYNOPSYS INC,2.09,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,7.77,0,0,0.0
807701,TERADYNE INC,5.35,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,17.44,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,23.42,0,0,0.0
010010,원화현금,0.0,0,226792,0.0
H00000,설정현금액,0.0,0,286821159,0.0
