티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,12.9,12316304,11997000,0.0
005930,삼성전자,32.97,6265055,6195063,0.0
005380,현대차,6.54,3463717,3407340,0.0
034020,두산에너빌리티,16.4,1656550,1697400,0.0
080731,AEROVIRONMENT INC,6.9,0,0,0.0
2079K3,ALPHABET INC-CL A,5.34,0,0,0.0
231351,AMAZON.COM INC,7.64,0,0,0.0
382221,APPLIED MATERIALS INC,7.41,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,1.86,0,0,0.0
937121,BLOOM ENERGY CORP- A,47.35,0,0,0.0
1135F1,BROADCOM INC,14.54,0,0,0.0
3321L1,CAMECO CORP,29.87,0,0,0.0
717793,CIENA CORP,17.23,0,0,0.0
9247G1,COHERENT CORP,22.3,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,18.59,0,0,0.0
010811,ELBIT SYSTEMS LTD,2.54,0,0,0.0
3323L1,FABRINET,6.04,0,0,0.0
811000,FUJIKURA LTD,20.3,0,0,0.0
6828A1,GE VERNOVA INC,9.12,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,213.08,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,51.81,0,0,0.0
581401,INTEL CORP,18.42,0,0,0.0
824801,KLA CORP,2.38,0,0,0.0
128073,LAM RESEARCH CORP,12.06,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,8.65,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,7.58,0,0,0.0
0303M1,META PLATFORMS INC-CLASS A,2.52,0,0,0.0
6181S1,MINIMAX GROUP INC,17.99,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,132.34,0,0,0.0
4110L1,NETFLIX INC,29.03,0,0,0.0
7066G1,NVIDIA CORP,62.65,0,0,0.0
2156V1,OKLO INC,27.54,0,0,0.0
9608A1,PALANTIR TECHNOLOGIES INC-A,30.45,0,0,0.0
731211,ROCKET LAB CORP,61.77,0,0,0.0
0004C2,SANDISK CORP,26.84,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,9.4,0,0,0.0
00ENER,SIEMENS ENERGY AG,14.18,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,11.7,0,0,0.0
807701,TERADYNE INC,5.52,0,0,0.0
8160R1,TESLA INC,7.9,0,0,0.0
8339J1,TRADE DESK INC/THE -CLASS A,65.43,0,0,0.0
100006,UBTECH ROBOTICS CORP LTD-H,106.76,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,19.81,0,0,0.0
100000,WEICHAI POWER CO LTD-H,415.79,0,0,0.0
010010,원화현금,0.0,0,1653175,0.0
H00000,설정현금액,0.0,0,247097211,0.0
