티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,10.1,12356547,12372500,0.0
005930,삼성전자,33.61,7310014,7545445,0.0
006400,삼성SDI,8.95,5899528,5638500,0.0
034020,두산에너빌리티,43.9,5087439,5382140,0.0
440110,파두,50.46,3300286,3451464,0.0
005380,현대차,5.61,3036568,2984520,0.0
347700,스피어,30.26,1346366,1279998,0.0
079031,ADVANCED MICRO DEVICES,19.41,0,0,0.0
0760J1,AEHR TEST SYSTEMS,22.92,0,0,0.0
017191,ALIBABA GROUP HOLDING LTD,56.44,0,0,0.0
326541,ANALOG DEVICES INC,8.75,0,0,0.0
382221,APPLIED MATERIALS INC,5.06,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,6.25,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,1.4,0,0,0.0
937121,BLOOM ENERGY CORP- A,39.1,0,0,0.0
1135F1,BROADCOM INC,12.21,0,0,0.0
717793,CIENA CORP,14.04,0,0,0.0
9247G1,COHERENT CORP,21.79,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,34.86,0,0,0.0
999081,COMFORT SYSTEMS USA INC,1.73,0,0,0.0
1873S1,COREWEAVE INC-CL A,33.86,0,0,0.0
193501,CORNING INC,18.32,0,0,0.0
254571,CREDO TECHNOLOGY GROUP HOLDI,42.98,0,0,0.0
0B8KQN,EATON CORP PLC,6.48,0,0,0.0
1816X1,FIREFLY AEROSPACE INC,48.6,0,0,0.0
811000,FUJIKURA LTD,52.39,0,0,0.0
6828A1,GE VERNOVA INC,5.92,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,69.78,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,51.84,0,0,0.0
581401,INTEL CORP,39.91,0,0,0.0
9338L1,KEYSIGHT TECHNOLOGIES IN,7.67,0,0,0.0
824801,KLA CORP,1.14,0,0,0.0
100007,KNOWLEDGE ATLAS TECHNOLOGY-H,7.4,0,0,0.0
128073,LAM RESEARCH CORP,7.55,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,6.4,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,9.58,0,0,0.0
738741,MARVELL TECHNOLOGY INC,54.07,0,0,0.0
763231,MASTEC INC,5.5,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,135.46,0,0,0.0
7066G1,NVIDIA CORP,21.99,0,0,0.0
8389X1,ORACLE CORP,24.08,0,0,0.0
2703X1,PLANET LABS PBC,28.63,0,0,0.0
707001,ROBINHOOD MARKETS INC - A,33.27,0,0,0.0
731211,ROCKET LAB CORP,23.61,0,0,0.0
0004C2,SANDISK CORP,20.6,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,14.95,0,0,0.0
716071,SYNOPSYS INC,4.38,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,7.74,0,0,0.0
807701,TERADYNE INC,5.33,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,17.37,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,19.99,0,0,0.0
010010,원화현금,0.0,0,521000,0.0
H00000,설정현금액,0.0,0,300428528,0.0
