티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,36.6,10834301,10156500,0.0
000660,SK하이닉스,4.58,10070523,9508080,0.0
009150,삼성전기,2.65,4371283,3919350,0.0
079031,ADVANCED MICRO DEVICES,83.74,0,0,0.0
2079K3,ALPHABET INC-CL A,35.04,0,0,0.0
231351,AMAZON.COM INC,52.6,0,0,0.0
326541,ANALOG DEVICES INC,26.42,0,0,0.0
382221,APPLIED MATERIALS INC,6.5,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,27.9,0,0,0.0
937121,BLOOM ENERGY CORP- A,9.62,0,0,0.0
6828A1,GE VERNOVA INC,2.48,0,0,0.0
000218,HUA HONG GRACE SEMICONDUCTOR,226.67,0,0,0.0
100005,HYGON INFORMATION TECHNOLO-A,107.76,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,57.66,0,0,0.0
592001,INTL BUSINESS MACHINES CORP,30.01,0,0,0.0
236330,KIOXIA HOLDINGS CORP,16.16,0,0,0.0
824801,KLA CORP,5.51,0,0,0.0
128073,LAM RESEARCH CORP,11.0,0,0,0.0
738741,MARVELL TECHNOLOGY INC,15.46,0,0,0.0
0303M1,META PLATFORMS INC-CLASS A,6.42,0,0,0.0
951121,MICRON TECHNOLOGY INC,6.52,0,0,0.0
949181,MICROSOFT CORP,19.92,0,0,0.0
0937P1,MONGODB INC,14.35,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,151.67,0,0,0.0
100000,NAURA TECHNOLOGY GROUP CO-A,45.31,0,0,0.0
4110D1,NETAPP INC,31.41,0,0,0.0
833441,ONTO INNOVATION INC,4.23,0,0,0.0
9608A1,PALANTIR TECHNOLOGIES INC-A,29.07,0,0,0.0
974351,PALO ALTO NETWORKS INC,10.78,0,0,0.0
707001,ROBINHOOD MARKETS INC - A,43.7,0,0,0.0
0004C2,SANDISK CORP,5.16,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,8.84,0,0,0.0
4615Q1,SPACE EXPLORATION TECHN-CL A,8.95,0,0,0.0
100000,SUZHOU DONGSHAN PRECISION-A,38.04,0,0,0.0
807701,TERADYNE INC,3.38,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,8.67,0,0,0.0
581021,WESTERN DIGITAL CORP,10.45,0,0,0.0
010010,원화현금,0.0,0,21219836,0.0
H00000,설정현금액,0.0,0,396792877,0.0
