티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,7.44,15242219,15631440,0.0
005930,삼성전자,49.22,14887584,14716780,0.0
267260,HD현대일렉트릭,6.77,6677848,6993410,0.0
079031,ADVANCED MICRO DEVICES,91.78,0,0,0.0
0971T1,AKAMAI TECHNOLOGIES INC,27.69,0,0,0.0
326541,ANALOG DEVICES INC,11.99,0,0,0.0
382221,APPLIED MATERIALS INC,5.79,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,35.6,0,0,0.0
937121,BLOOM ENERGY CORP- A,12.73,0,0,0.0
717793,CIENA CORP,2.92,0,0,0.0
9247G1,COHERENT CORP,3.61,0,0,0.0
1873S1,COREWEAVE INC-CL A,24.57,0,0,0.0
193501,CORNING INC,7.37,0,0,0.0
6828A1,GE VERNOVA INC,2.6,0,0,0.0
393871,GLOBALFOUNDRIES INC,21.97,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,56.04,0,0,0.0
581401,INTEL CORP,46.79,0,0,0.0
592001,INTL BUSINESS MACHINES CORP,13.78,0,0,0.0
824801,KLA CORP,1.41,0,0,0.0
128073,LAM RESEARCH CORP,8.88,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,1.56,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,6.64,0,0,0.0
738741,MARVELL TECHNOLOGY INC,22.78,0,0,0.0
951121,MICRON TECHNOLOGY INC,13.02,0,0,0.0
0937P1,MONGODB INC,11.12,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,135.32,0,0,0.0
833441,ONTO INNOVATION INC,9.07,0,0,0.0
8389X1,ORACLE CORP,18.54,0,0,0.0
0004C2,SANDISK CORP,20.08,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,13.98,0,0,0.0
1762P1,SERVICENOW INC,34.41,0,0,0.0
334451,SNOWFLAKE INC,21.83,0,0,0.0
807701,TERADYNE INC,7.18,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,5.63,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,8.27,0,0,0.0
010010,원화현금,0.0,0,46245239,0.0
H00000,설정현금액,0.0,0,388511908,0.0
