티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,15.37,12756201,13464120,0.0
005930,삼성전자,31.18,5562918,5805716,0.0
034020,두산에너빌리티,44.05,4123498,4255230,0.0
006400,삼성SDI,9.58,4245979,4200830,0.0
005380,현대차,4.56,2123315,2147760,0.0
347700,스피어,29.01,1340034,1319955,0.0
0971T1,AKAMAI TECHNOLOGIES INC,21.29,0,0,0.0
382221,APPLIED MATERIALS INC,11.34,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,10.89,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,3.04,0,0,0.0
937121,BLOOM ENERGY CORP- A,46.62,0,0,0.0
3321L1,CAMECO CORP,31.07,0,0,0.0
717793,CIENA CORP,18.55,0,0,0.0
9247G1,COHERENT CORP,21.78,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,43.38,0,0,0.0
999081,COMFORT SYSTEMS USA INC,1.74,0,0,0.0
193501,CORNING INC,17.93,0,0,0.0
4703L2,DELL TECHNOLOGIES -C,9.55,0,0,0.0
1188V1,FASTLY INC - CLASS A,56.75,0,0,0.0
1816X1,FIREFLY AEROSPACE INC,111.15,0,0,0.0
811000,FUJIKURA LTD,91.94,0,0,0.0
6828A1,GE VERNOVA INC,8.32,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,70.03,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,56.64,0,0,0.0
581401,INTEL CORP,35.85,0,0,0.0
7759T1,JINKOSOLAR HOLDING CO-ADR,34.79,0,0,0.0
9338L1,KEYSIGHT TECHNOLOGIES IN,8.53,0,0,0.0
824801,KLA CORP,2.71,0,0,0.0
100007,KNOWLEDGE ATLAS TECHNOLOGY-H,7.43,0,0,0.0
128073,LAM RESEARCH CORP,17.75,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,7.63,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,14.42,0,0,0.0
738741,MARVELL TECHNOLOGY INC,23.31,0,0,0.0
763231,MASTEC INC,7.44,0,0,0.0
6181S1,MINIMAX GROUP INC,6.3,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,73.35,0,0,0.0
3942X1,NAVITAS SEMICONDUCTOR CORP,90.59,0,0,0.0
7066G1,NVIDIA CORP,9.25,0,0,0.0
2703X1,PLANET LABS PBC,48.53,0,0,0.0
731211,ROCKET LAB CORP,25.51,0,0,0.0
0004C2,SANDISK CORP,22.48,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,14.34,0,0,0.0
716071,SYNOPSYS INC,5.95,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,4.86,0,0,0.0
807701,TERADYNE INC,6.89,0,0,0.0
8160R1,TESLA INC,4.26,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,19.03,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,25.45,0,0,0.0
010010,원화현금,0.0,0,1329953,0.0
H00000,설정현금액,0.0,0,249575442,0.0
