티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,52.02,18284736,17114580,0.0
000660,SK하이닉스,7.53,17301848,15587100,0.0
079031,ADVANCED MICRO DEVICES,92.85,0,0,0.0
0971T1,AKAMAI TECHNOLOGIES INC,38.27,0,0,0.0
017191,ALIBABA GROUP HOLDING LTD,178.64,0,0,0.0
326541,ANALOG DEVICES INC,12.13,0,0,0.0
382221,APPLIED MATERIALS INC,5.86,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,65.46,0,0,0.0
070341,BAIDU INC-CLASS A,90.35,0,0,0.0
937121,BLOOM ENERGY CORP- A,9.02,0,0,0.0
717793,CIENA CORP,4.59,0,0,0.0
9247G1,COHERENT CORP,6.77,0,0,0.0
1873S1,COREWEAVE INC-CL A,24.86,0,0,0.0
193501,CORNING INC,12.12,0,0,0.0
6828A1,GE VERNOVA INC,2.64,0,0,0.0
393871,GLOBALFOUNDRIES INC,22.22,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,34.22,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,61.25,0,0,0.0
581401,INTEL CORP,47.34,0,0,0.0
592001,INTL BUSINESS MACHINES CORP,22.87,0,0,0.0
824801,KLA CORP,1.42,0,0,0.0
128073,LAM RESEARCH CORP,8.98,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,2.86,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,6.71,0,0,0.0
738741,MARVELL TECHNOLOGY INC,12.9,0,0,0.0
951121,MICRON TECHNOLOGY INC,11.83,0,0,0.0
0937P1,MONGODB INC,16.94,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,136.89,0,0,0.0
833441,ONTO INNOVATION INC,9.18,0,0,0.0
8389X1,ORACLE CORP,26.41,0,0,0.0
0004C2,SANDISK CORP,20.31,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,14.14,0,0,0.0
1762P1,SERVICENOW INC,45.97,0,0,0.0
334451,SNOWFLAKE INC,24.41,0,0,0.0
807701,TERADYNE INC,7.26,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,9.58,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,8.36,0,0,0.0
010010,원화현금,0.0,0,13038611,0.0
H00000,설정현금액,0.0,0,439163306,0.0
