티커,구성종목명,계약수,평가금액,구성금액,비중
009150,삼성전기,12.01,23123621,23887890,0.0
005930,삼성전자,27.43,7844212,8489585,0.0
000660,SK하이닉스,3.4,7437958,8245000,0.0
079031,ADVANCED MICRO DEVICES,81.62,0,0,0.0
2079K3,ALPHABET INC-CL A,24.32,0,0,0.0
231351,AMAZON.COM INC,36.35,0,0,0.0
326541,ANALOG DEVICES INC,8.99,0,0,0.0
382221,APPLIED MATERIALS INC,14.77,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,27.64,0,0,0.0
937121,BLOOM ENERGY CORP- A,9.8,0,0,0.0
9247G1,COHERENT CORP,2.93,0,0,0.0
193501,CORNING INC,5.8,0,0,0.0
6828A1,GE VERNOVA INC,2.52,0,0,0.0
393871,GLOBALFOUNDRIES INC,36.01,0,0,0.0
000218,HUA HONG GRACE SEMICONDUCTOR,200.19,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,45.12,0,0,0.0
581401,INTEL CORP,97.16,0,0,0.0
592001,INTL BUSINESS MACHINES CORP,7.82,0,0,0.0
236330,KIOXIA HOLDINGS CORP,12.67,0,0,0.0
824801,KLA CORP,25.79,0,0,0.0
100007,KNOWLEDGE ATLAS TECHNOLOGY-H,16.46,0,0,0.0
128073,LAM RESEARCH CORP,24.56,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,1.27,0,0,0.0
738741,MARVELL TECHNOLOGY INC,19.42,0,0,0.0
0303M1,META PLATFORMS INC-CLASS A,4.48,0,0,0.0
951121,MICRON TECHNOLOGY INC,10.64,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,278.88,0,0,0.0
100000,NAURA TECHNOLOGY GROUP CO-A,42.23,0,0,0.0
833441,ONTO INNOVATION INC,27.62,0,0,0.0
0004C2,SANDISK CORP,12.16,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,9.0,0,0,0.0
4615Q1,SPACE EXPLORATION TECHN-CL A,9.11,0,0,0.0
807701,TERADYNE INC,16.07,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,4.56,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,8.83,0,0,0.0
581021,WESTERN DIGITAL CORP,10.64,0,0,0.0
010010,원화현금,0.0,0,-2646650,0.0
H00000,설정현금액,0.0,0,431449624,0.0
