티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,10.77,21277816,21216900,0.0
005930,삼성전자,52.4,14882986,15510400,0.0
034020,두산에너빌리티,40.09,4811112,4694539,0.0
005380,현대차,5.03,3567839,3581360,0.0
440110,파두,17.41,1741206,1801935,0.0
079031,ADVANCED MICRO DEVICES,57.96,0,0,0.0
017191,ALIBABA GROUP HOLDING LTD,143.58,0,0,0.0
326541,ANALOG DEVICES INC,17.26,0,0,0.0
382221,APPLIED MATERIALS INC,5.56,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,28.03,0,0,0.0
070341,BAIDU INC-CLASS A,143.58,0,0,0.0
937121,BLOOM ENERGY CORP- A,46.26,0,0,0.0
1135F1,BROADCOM INC,6.76,0,0,0.0
717793,CIENA CORP,8.59,0,0,0.0
9247G1,COHERENT CORP,14.67,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,12.14,0,0,0.0
999081,COMFORT SYSTEMS USA INC,1.23,0,0,0.0
1873S1,COREWEAVE INC-CL A,17.8,0,0,0.0
193501,CORNING INC,20.19,0,0,0.0
254571,CREDO TECHNOLOGY GROUP HOLDI,24.89,0,0,0.0
0B8KQN,EATON CORP PLC,5.42,0,0,0.0
1816X1,FIREFLY AEROSPACE INC,119.98,0,0,0.0
811000,FUJIKURA LTD,51.97,0,0,0.0
6828A1,GE VERNOVA INC,4.04,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,143.58,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,69.99,0,0,0.0
581401,INTEL CORP,51.29,0,0,0.0
9338L1,KEYSIGHT TECHNOLOGIES IN,6.37,0,0,0.0
824801,KLA CORP,1.34,0,0,0.0
128073,LAM RESEARCH CORP,8.43,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,5.24,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,7.53,0,0,0.0
738741,MARVELL TECHNOLOGY INC,14.98,0,0,0.0
763231,MASTEC INC,5.46,0,0,0.0
0937P1,MONGODB INC,8.0,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,143.58,0,0,0.0
833441,ONTO INNOVATION INC,9.63,0,0,0.0
8389X1,ORACLE CORP,12.18,0,0,0.0
2703X1,PLANET LABS PBC,121.23,0,0,0.0
707001,ROBINHOOD MARKETS INC - A,29.86,0,0,0.0
731211,ROCKET LAB CORP,43.45,0,0,0.0
0004C2,SANDISK CORP,21.31,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,14.83,0,0,0.0
807701,TERADYNE INC,7.62,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,14.89,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,14.62,0,0,0.0
100000,WEICHAI POWER CO LTD-H,323.04,0,0,0.0
010010,원화현금,0.0,0,-768113,0.0
H00000,설정현금액,0.0,0,368661826,0.0
