티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,8.19,23895228,20925450,0.0
005930,삼성전자,63.02,22275912,19536200,0.0
267260,HD현대일렉트릭,5.89,6083628,5589610,0.0
079031,ADVANCED MICRO DEVICES,77.2,0,0,0.0
0971T1,AKAMAI TECHNOLOGIES INC,20.86,0,0,0.0
326541,ANALOG DEVICES INC,10.44,0,0,0.0
382221,APPLIED MATERIALS INC,5.94,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,32.5,0,0,0.0
937121,BLOOM ENERGY CORP- A,30.38,0,0,0.0
9247G1,COHERENT CORP,3.14,0,0,0.0
1873S1,COREWEAVE INC-CL A,21.39,0,0,0.0
193501,CORNING INC,6.42,0,0,0.0
6828A1,GE VERNOVA INC,8.81,0,0,0.0
393871,GLOBALFOUNDRIES INC,35.79,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,56.87,0,0,0.0
581401,INTEL CORP,107.23,0,0,0.0
592001,INTL BUSINESS MACHINES CORP,5.51,0,0,0.0
236330,KIOXIA HOLDINGS CORP,22.38,0,0,0.0
824801,KLA CORP,12.25,0,0,0.0
128073,LAM RESEARCH CORP,9.42,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,1.36,0,0,0.0
738741,MARVELL TECHNOLOGY INC,21.93,0,0,0.0
951121,MICRON TECHNOLOGY INC,28.28,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,199.06,0,0,0.0
833441,ONTO INNOVATION INC,9.15,0,0,0.0
8389X1,ORACLE CORP,7.87,0,0,0.0
0004C2,SANDISK CORP,17.48,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,12.45,0,0,0.0
4615Q1,SPACE EXPLORATION TECHN-CL A,16.61,0,0,0.0
807701,TERADYNE INC,6.98,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,4.9,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,29.35,0,0,0.0
581021,WESTERN DIGITAL CORP,6.13,0,0,0.0
010010,원화현금,0.0,0,-1592070,0.0
H00000,설정현금액,0.0,0,465300180,0.0
