티커,구성종목명,계약수,평가금액,구성금액,비중
079031,ADVANCED MICRO DEVICES,48.26,0,0,0.0
2079K3,ALPHABET INC-CL A,28.38,0,0,0.0
231351,AMAZON.COM INC,37.14,0,0,0.0
326541,ANALOG DEVICES INC,8.52,0,0,0.0
382221,APPLIED MATERIALS INC,4.08,0,0,0.0
3823U1,APPLIED OPTOELECTRONICS INC,40.07,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,13.4,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,1.25,0,0,0.0
4626A1,ASTERA LABS INC,7.55,0,0,0.0
494681,ATLASSIAN CORP-CL A,31.84,0,0,0.0
254571,CREDO TECHNOLOGY GROUP HOLDI,17.95,0,0,0.0
2788C1,CROWDSTRIKE HOLDINGS INC - A,11.22,0,0,0.0
100003,GIGADEVICE SEMICONDUCTO-CL A,53.45,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,31.42,0,0,0.0
581401,INTEL CORP,90.32,0,0,0.0
236330,KIOXIA HOLDINGS CORP,33.14,0,0,0.0
128073,LAM RESEARCH CORP,7.09,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,5.27,0,0,0.0
738741,MARVELL TECHNOLOGY INC,37.32,0,0,0.0
0303M1,META PLATFORMS INC-CLASS A,11.87,0,0,0.0
951121,MICRON TECHNOLOGY INC,5.62,0,0,0.0
949181,MICROSOFT CORP,21.51,0,0,0.0
6181S1,MINIMAX GROUP INC,70.27,0,0,0.0
0937P1,MONGODB INC,4.92,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,171.03,0,0,0.0
100000,NAURA TECHNOLOGY GROUP CO-A,8.55,0,0,0.0
7066G1,NVIDIA CORP,27.71,0,0,0.0
833441,ONTO INNOVATION INC,3.7,0,0,0.0
8389X1,ORACLE CORP,21.98,0,0,0.0
9608A1,PALANTIR TECHNOLOGIES INC-A,22.51,0,0,0.0
974351,PALO ALTO NETWORKS INC,6.09,0,0,0.0
707001,ROBINHOOD MARKETS INC - A,40.26,0,0,0.0
0004C2,SANDISK CORP,5.63,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,7.53,0,0,0.0
8392B2,SK HYNIX INC-ADR,33.25,0,0,0.0
334451,SNOWFLAKE INC,6.71,0,0,0.0
4615Q1,SPACE EXPLORATION TECHN-CL A,1.63,0,0,0.0
807701,TERADYNE INC,2.96,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,7.81,0,0,0.0
581021,WESTERN DIGITAL CORP,14.69,0,0,0.0
100007,Z AI CO LTD,20.12,0,0,0.0
009150,삼성전기,7.22,9827365,0,0.0
005930,삼성전자,24.05,6181186,0,0.0
010010,원화현금,0.0,0,4127314,0.0
H00000,설정현금액,0.0,0,294796082,0.0
