티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,165.0,46365000,45457500,0.0
440110,파두,243.0,24032700,26219700,0.0
000660,SK하이닉스,13.0,23920000,22685000,0.0
356860,티엘비,238.0,23562000,22633800,0.0
011070,LG이노텍,28.0,21280000,22204000,0.0
108490,로보티즈,25.0,7650000,6850000,0.0
079031,ADVANCED MICRO DEVICES,199.85,0,0,0.0
122400,ADVANTEST CORP,101.66,0,0,0.0
2079K3,ALPHABET INC-CL A,1.76,0,0,0.0
420682,ARM Holdings PLC,227.54,0,0,0.0
231351,Amazon.com Inc,3.28,0,0,0.0
3823U1,Applied Optoelectronics Inc,130.24,0,0,0.0
4626A1,Astera Labs Inc,75.38,0,0,0.0
937121,BLOOM ENERGY CORPORATION,315.49,0,0,0.0
1135F1,BROADCOM LTD,13.07,0,0,0.0
9247G1,COHERENT CORP,62.07,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,127.69,0,0,0.0
5675D1,Cerebras Systems Inc,96.35,0,0,0.0
717793,Ciena Corp,57.31,0,0,0.0
725731,Circle Internet Group Inc,254.91,0,0,0.0
1873S1,Coreweave Inc,323.89,0,0,0.0
463751,FormFactor Inc,35.45,0,0,0.0
811000,Fujikura Ltd,255.75,0,0,0.0
6828A1,GE Vernova LLC,2.06,0,0,0.0
581401,INTEL Corp,720.38,0,0,0.0
6125A1,Intuitive Machines Inc,330.05,0,0,0.0
5024U1,Lumentum Holdings Inc,39.79,0,0,0.0
738741,MARVELL TECHNOLOGY INC,140.91,0,0,0.0
951121,MICRON TECH,50.24,0,0,0.0
7066G1,NVIDIA Corp,369.34,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,63.98,0,0,0.0
0004C2,Sandisk Corp/DE,62.94,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,9.68,0,0,0.0
8160R1,TESLA MOTORS,19.92,0,0,0.0
010823,Tower Semiconductor Ltd,47.25,0,0,0.0
2537N1,Vertiv Holdings Co,25.93,0,0,0.0
258151,Vicor Corp,34.68,0,0,0.0
581021,WESTERN DIGITAL,93.82,0,0,0.0
009805,YANDEX NV-A,216.94,0,0,0.0
010010,원화현금,0.0,0,7458489,0.0
H00000,설정현금액,0.0,0,1688305026,0.0
