티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,203.0,71354500,66787000,0.0
000660,SK하이닉스,17.0,39066000,35190000,0.0
440110,파두,228.0,26448000,25034400,0.0
356860,티엘비,121.0,13104300,12910700,0.0
011070,LG이노텍,10.0,11730000,11600000,0.0
108490,로보티즈,24.0,8244000,7692000,0.0
079031,ADVANCED MICRO DEVICES,198.06,0,0,0.0
122400,ADVANTEST CORP,95.12,0,0,0.0
420682,ARM Holdings PLC,278.43,0,0,0.0
3823U1,Applied Optoelectronics Inc,27.29,0,0,0.0
4626A1,Astera Labs Inc,34.83,0,0,0.0
937121,BLOOM ENERGY CORPORATION,302.84,0,0,0.0
9247G1,COHERENT CORP,24.84,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,69.88,0,0,0.0
2788C1,CROWDSTRIKE HOLDINGS INC - A,25.43,0,0,0.0
717793,Ciena Corp,32.01,0,0,0.0
725731,Circle Internet Group Inc,153.2,0,0,0.0
1873S1,Coreweave Inc,70.05,0,0,0.0
3804L1,DATADOG INC - CLASS A,62.0,0,0,0.0
4703L2,Dell Technologies Inc,83.37,0,0,0.0
787681,EchoStar Corp,108.84,0,0,0.0
4959E1,FORTINET INC,131.65,0,0,0.0
811000,Fujikura Ltd,239.3,0,0,0.0
6828A1,GE Vernova LLC,1.93,0,0,0.0
2824C1,HEWLETT PACKARD ENTERPRIS,369.0,0,0,0.0
581401,INTEL Corp,772.4,0,0,0.0
236330,Kioxia Holdings Corp,58.42,0,0,0.0
5024U1,Lumentum Holdings Inc,47.46,0,0,0.0
738741,MARVELL TECHNOLOGY INC,121.61,0,0,0.0
951121,MICRON TECH,82.05,0,0,0.0
0937P1,MONGODB INC,43.0,0,0,0.0
4110D1,NETAPP INC,210.76,0,0,0.0
974351,PALO ALTO NETWORKS INC,63.54,0,0,0.0
731211,Rocket Lab USA Inc,31.49,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,51.99,0,0,0.0
0004C2,Sandisk Corp/DE,60.07,0,0,0.0
334451,Snowflake Inc   - CL A,197.98,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,9.06,0,0,0.0
8160R1,TESLA MOTORS,10.01,0,0,0.0
581021,WESTERN DIGITAL,74.99,0,0,0.0
009805,YANDEX NV-A,85.98,0,0,0.0
010010,원화현금,0.0,0,5498147,0.0
H00000,설정현금액,0.0,0,1980699647,0.0
