티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,191.0,59210000,65035500,0.0
000660,SK하이닉스,16.0,40880000,41280000,0.0
440110,파두,215.0,19307000,18554500,0.0
399720,가온칩스,363.0,15844950,15427500,0.0
356860,티엘비,114.0,9120000,8892000,0.0
011070,LG이노텍,9.0,8919000,8613000,0.0
108490,로보티즈,22.0,5599000,5621000,0.0
079031,ADVANCED MICRO DEVICES,162.94,0,0,0.0
122400,ADVANTEST CORP,89.87,0,0,0.0
420682,ARM Holdings PLC,214.71,0,0,0.0
070592,ASML HOLDING,11.87,0,0,0.0
3823U1,Applied Optoelectronics Inc,25.78,0,0,0.0
4626A1,Astera Labs Inc,47.66,0,0,0.0
937121,BLOOM ENERGY CORPORATION,178.78,0,0,0.0
9247G1,COHERENT CORP,23.46,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,66.02,0,0,0.0
2788C1,CROWDSTRIKE HOLDINGS INC - A,18.12,0,0,0.0
725731,Circle Internet Group Inc,144.74,0,0,0.0
1873S1,Coreweave Inc,66.18,0,0,0.0
4703L2,Dell Technologies Inc,39.77,0,0,0.0
6828A1,GE Vernova LLC,1.82,0,0,0.0
581401,INTEL Corp,763.64,0,0,0.0
236330,Kioxia Holdings Corp,152.87,0,0,0.0
128073,LAM RESEARCH,66.82,0,0,0.0
5024U1,Lumentum Holdings Inc,30.25,0,0,0.0
738741,MARVELL TECHNOLOGY INC,114.89,0,0,0.0
951121,MICRON TECH,73.93,0,0,0.0
4110D1,NETAPP INC,161.54,0,0,0.0
974351,PALO ALTO NETWORKS INC,47.25,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,68.77,0,0,0.0
0004C2,Sandisk Corp/DE,46.12,0,0,0.0
334451,Snowflake Inc   - CL A,161.33,0,0,0.0
4615Q1,Space Exploration Technologies Corp,259.5,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,8.56,0,0,0.0
807701,TERADYNE INC,40.55,0,0,0.0
8160R1,TESLA MOTORS,9.45,0,0,0.0
581021,WESTERN DIGITAL,105.08,0,0,0.0
009805,YANDEX NV-A,81.23,0,0,0.0
010010,원화현금,0.0,0,65847841,0.0
H00000,설정현금액,0.0,0,2053404385,0.0
