티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,319.0,34579600,34452000,0.0
277810,레인보우로보틱스,61.0,27999000,28761500,0.0
035420,NAVER,63.0,15624000,15403500,0.0
0093D0,KoAct 팔란티어밸류체인액티브,1121.0,14169440,14438480,0.0
108490,로보티즈,13.0,3685500,3692000,0.0
079031,ADVANCED MICRO DEVICES,63.01,0,0,0.0
122400,ADVANTEST CORP,135.02,0,0,0.0
1609W1,ALIBABA GROUP HOLDING-SP ADR,82.85,0,0,0.0
2079K3,ALPHABET INC-CL A,115.59,0,0,0.0
2079K1,ALPHABET INC-CL C,131.29,0,0,0.0
404132,ARISTA NETWORKS,50.13,0,0,0.0
070592,ASML HOLDING,5.91,0,0,0.0
0971T1,Akamai Technologies Inc,251.98,0,0,0.0
231351,Amazon.com Inc,90.35,0,0,0.0
3831W1,AppLovin Corp,9.5,0,0,0.0
937121,BLOOM ENERGY CORPORATION,197.74,0,0,0.0
1135F1,BROADCOM LTD,140.01,0,0,0.0
3321L1,CAMECO CORP,131.38,0,0,0.0
9247G1,COHERENT CORP,47.52,0,0,0.0
193501,CORNING INC,91.94,0,0,0.0
5101Q2,Celestica Inc,63.9,0,0,0.0
5643U1,Centrus Energy Corp,33.82,0,0,0.0
364331,FIRST SOLAR INC,38.14,0,0,0.0
811000,Fujikura Ltd,47.66,0,0,0.0
6828A1,GE Vernova LLC,10.57,0,0,0.0
581401,INTEL Corp,238.15,0,0,0.0
824801,KLA Corp,11.1,0,0,0.0
128073,LAM RESEARCH,90.18,0,0,0.0
5024U1,Lumentum Holdings Inc,58.33,0,0,0.0
951121,MICRON TECH,86.37,0,0,0.0
949181,MICROSOFT,21.02,0,0,0.0
914400,MURATA MFG CO,233.91,0,0,0.0
0303M1,Meta Platforms Inc-CL A,12.85,0,0,0.0
7066G1,NVIDIA Corp,243.21,0,0,0.0
9608A1,Palantir Technologies Inc -A,145.81,0,0,0.0
475251,QUALCOMM Inc,25.67,0,0,0.0
435000,SONY GROUP,341.18,0,0,0.0
0004C2,Sandisk Corp/DE,43.99,0,0,0.0
334451,Snowflake Inc   - CL A,62.33,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,18.6,0,0,0.0
807701,TERADYNE INC,109.25,0,0,0.0
8160R1,TESLA MOTORS,110.55,0,0,0.0
2537N1,Vertiv Holdings Co,48.21,0,0,0.0
581021,WESTERN DIGITAL,47.95,0,0,0.0
010010,원화현금,0.0,0,8060109,0.0
H00000,설정현금액,0.0,0,1060836931,0.0
