티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,200.0,65800000,59100000,0.0
000660,SK하이닉스,17.0,35190000,32487000,0.0
440110,파두,225.0,24705000,23985000,0.0
356860,티엘비,119.0,12697300,11067000,0.0
011070,LG이노텍,10.0,11600000,10950000,0.0
108490,로보티즈,23.0,7371500,6658500,0.0
079031,ADVANCED MICRO DEVICES,195.77,0,0,0.0
122400,ADVANTEST CORP,94.02,0,0,0.0
420682,ARM Holdings PLC,275.21,0,0,0.0
3823U1,Applied Optoelectronics Inc,26.97,0,0,0.0
4626A1,Astera Labs Inc,34.43,0,0,0.0
937121,BLOOM ENERGY CORPORATION,299.34,0,0,0.0
9247G1,COHERENT CORP,24.55,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,69.08,0,0,0.0
2788C1,CROWDSTRIKE HOLDINGS INC - A,25.13,0,0,0.0
717793,Ciena Corp,31.64,0,0,0.0
725731,Circle Internet Group Inc,151.43,0,0,0.0
1873S1,Coreweave Inc,69.24,0,0,0.0
3804L1,DATADOG INC - CLASS A,61.28,0,0,0.0
4703L2,Dell Technologies Inc,82.41,0,0,0.0
787681,EchoStar Corp,107.58,0,0,0.0
4959E1,FORTINET INC,130.13,0,0,0.0
811000,Fujikura Ltd,236.53,0,0,0.0
6828A1,GE Vernova LLC,1.91,0,0,0.0
2824C1,HEWLETT PACKARD ENTERPRIS,364.73,0,0,0.0
581401,INTEL Corp,763.47,0,0,0.0
236330,Kioxia Holdings Corp,57.75,0,0,0.0
5024U1,Lumentum Holdings Inc,46.91,0,0,0.0
738741,MARVELL TECHNOLOGY INC,120.2,0,0,0.0
951121,MICRON TECH,81.1,0,0,0.0
0937P1,MONGODB INC,42.5,0,0,0.0
4110D1,NETAPP INC,208.32,0,0,0.0
974351,PALO ALTO NETWORKS INC,62.81,0,0,0.0
731211,Rocket Lab USA Inc,31.13,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,51.39,0,0,0.0
0004C2,Sandisk Corp/DE,59.38,0,0,0.0
334451,Snowflake Inc   - CL A,195.69,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,8.95,0,0,0.0
8160R1,TESLA MOTORS,9.89,0,0,0.0
581021,WESTERN DIGITAL,74.12,0,0,0.0
009805,YANDEX NV-A,84.99,0,0,0.0
010010,원화현금,0.0,0,28034615,0.0
H00000,설정현금액,0.0,0,1947611874,0.0
