티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,170.0,37740000,38420000,0.0
011070,LG이노텍,31.0,17887000,18352000,0.0
0093D0,KoAct 팔란티어밸류체인액티브,1090.0,17995900,17658000,0.0
108490,로보티즈,28.0,9142000,9198000,0.0
079031,ADVANCED MICRO DEVICES,157.08,0,0,0.0
122400,ADVANTEST CORP,112.18,0,0,0.0
2079K3,ALPHABET INC-CL A,42.41,0,0,0.0
420682,ARM Holdings PLC,319.54,0,0,0.0
0760J1,Aehr Test Systems,87.03,0,0,0.0
6331P1,Alpha & Omega Semiconductor Ltd,199.0,0,0,0.0
231351,Amazon.com Inc,77.08,0,0,0.0
937121,BLOOM ENERGY CORPORATION,290.71,0,0,0.0
1135F1,BROADCOM LTD,24.23,0,0,0.0
9247G1,COHERENT CORP,76.99,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,15.48,0,0,0.0
193501,CORNING INC,158.24,0,0,0.0
717793,Ciena Corp,65.71,0,0,0.0
999081,Comfort Systems USA Inc,6.79,0,0,0.0
3323L1,Fabrinet,13.81,0,0,0.0
999000,Flextronics International Ltd,96.0,0,0,0.0
463751,FormFactor Inc,78.34,0,0,0.0
811000,Fujikura Ltd,282.21,0,0,0.0
6828A1,GE Vernova LLC,4.46,0,0,0.0
581401,INTEL Corp,673.76,0,0,0.0
9338L1,KEYSIGHT TECH,31.25,0,0,0.0
824801,KLA Corp,6.06,0,0,0.0
128073,LAM RESEARCH,79.73,0,0,0.0
5024U1,Lumentum Holdings Inc,78.9,0,0,0.0
738741,MARVELL TECHNOLOGY INC,192.81,0,0,0.0
951121,MICRON TECH,42.78,0,0,0.0
098391,MONOLITHIC POWER SYSTEMS INC,5.0,0,0,0.0
0303M1,Meta Platforms Inc-CL A,14.34,0,0,0.0
3942X1,NAVITAS SEMICONDUCTOR CORP,581.28,0,0,0.0
7066G1,NVIDIA Corp,57.49,0,0,0.0
509171,Rambus Inc,90.48,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,10.96,0,0,0.0
0004C2,Sandisk Corp/DE,95.61,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,17.22,0,0,0.0
807701,TERADYNE INC,62.29,0,0,0.0
8160R1,TESLA MOTORS,21.98,0,0,0.0
010823,Tower Semiconductor Ltd,52.14,0,0,0.0
2537N1,Vertiv Holdings Co,28.61,0,0,0.0
258151,Vicor Corp,38.26,0,0,0.0
581021,WESTERN DIGITAL,140.3,0,0,0.0
8390R1,Xanadu Quantum Technologies Ltd,264.81,0,0,0.0
009805,YANDEX NV-A,69.52,0,0,0.0
010010,원화현금,0.0,0,3253496,0.0
H00000,설정현금액,0.0,0,1480461091,0.0
