티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,156.0,27830400,29047200,0.0
0093D0,KoAct 팔란티어밸류체인액티브,1000.0,13980000,14500000,0.0
011070,LG이노텍,28.0,9198000,9086000,0.0
108490,로보티즈,26.0,6604000,6396000,0.0
079031,ADVANCED MICRO DEVICES,109.46,0,0,0.0
122400,ADVANTEST CORP,101.54,0,0,0.0
420682,ARM Holdings PLC,465.01,0,0,0.0
070592,ASML HOLDING,11.65,0,0,0.0
0217D1,AST SpaceMobile Inc,132.76,0,0,0.0
0246W1,AXT Inc,381.03,0,0,0.0
0971T1,Akamai Technologies Inc,312.78,0,0,0.0
3823U1,Applied Optoelectronics Inc,138.69,0,0,0.0
937121,BLOOM ENERGY CORPORATION,236.16,0,0,0.0
1135F1,BROADCOM LTD,33.13,0,0,0.0
9247G1,COHERENT CORP,68.87,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,72.4,0,0,0.0
193501,CORNING INC,94.29,0,0,0.0
717793,Ciena Corp,77.8,0,0,0.0
725731,Circle Internet Group Inc,58.64,0,0,0.0
999081,Comfort Systems USA Inc,6.14,0,0,0.0
3323L1,Fabrinet,12.5,0,0,0.0
1188V1,Fastly Inc,1592.13,0,0,0.0
811000,Fujikura Ltd,255.43,0,0,0.0
6828A1,GE Vernova LLC,7.03,0,0,0.0
581401,INTEL Corp,326.5,0,0,0.0
9338L1,KEYSIGHT TECH,41.86,0,0,0.0
824801,KLA Corp,8.2,0,0,0.0
128073,LAM RESEARCH,40.21,0,0,0.0
5024U1,Lumentum Holdings Inc,63.96,0,0,0.0
738741,MARVELL TECHNOLOGY INC,102.61,0,0,0.0
951121,MICRON TECH,29.73,0,0,0.0
7066G1,NVIDIA Corp,144.92,0,0,0.0
9608A1,Palantir Technologies Inc -A,64.81,0,0,0.0
2703X1,Planet Labs PBC,225.44,0,0,0.0
707001,Robinhood Markets Inc,146.89,0,0,0.0
731211,Rocket Lab USA Inc,297.31,0,0,0.0
0004C2,Sandisk Corp/DE,84.26,0,0,0.0
949724,Strategy Inc,109.86,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,15.59,0,0,0.0
807701,TERADYNE INC,56.38,0,0,0.0
8160R1,TESLA MOTORS,41.83,0,0,0.0
010823,Tower Semiconductor Ltd,105.12,0,0,0.0
2537N1,Vertiv Holdings Co,40.37,0,0,0.0
581021,WESTERN DIGITAL,39.58,0,0,0.0
010010,원화현금,0.0,0,11396989,0.0
H00000,설정현금액,0.0,0,1208210731,0.0
