티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,322.0,34904800,35259000,0.0
277810,레인보우로보틱스,61.0,26748500,27175500,0.0
035420,NAVER,63.0,15718500,15687000,0.0
0093D0,KoAct 팔란티어밸류체인액티브,1129.0,14180240,14293140,0.0
108490,로보티즈,14.0,3962000,4025000,0.0
079031,ADVANCED MICRO DEVICES,63.46,0,0,0.0
122400,ADVANTEST CORP,135.99,0,0,0.0
1609W1,ALIBABA GROUP HOLDING-SP ADR,83.44,0,0,0.0
2079K3,ALPHABET INC-CL A,116.41,0,0,0.0
2079K1,ALPHABET INC-CL C,132.23,0,0,0.0
404132,ARISTA NETWORKS,50.49,0,0,0.0
070592,ASML HOLDING,5.96,0,0,0.0
0971T1,Akamai Technologies Inc,253.78,0,0,0.0
231351,Amazon.com Inc,90.99,0,0,0.0
3831W1,AppLovin Corp,9.57,0,0,0.0
937121,BLOOM ENERGY CORPORATION,199.16,0,0,0.0
1135F1,BROADCOM LTD,141.01,0,0,0.0
3321L1,CAMECO CORP,132.32,0,0,0.0
9247G1,COHERENT CORP,47.86,0,0,0.0
193501,CORNING INC,92.6,0,0,0.0
5101Q2,Celestica Inc,64.36,0,0,0.0
5643U1,Centrus Energy Corp,34.06,0,0,0.0
364331,FIRST SOLAR INC,38.41,0,0,0.0
811000,Fujikura Ltd,48.0,0,0,0.0
6828A1,GE Vernova LLC,10.65,0,0,0.0
581401,INTEL Corp,239.85,0,0,0.0
824801,KLA Corp,11.18,0,0,0.0
128073,LAM RESEARCH,90.83,0,0,0.0
5024U1,Lumentum Holdings Inc,58.75,0,0,0.0
951121,MICRON TECH,86.99,0,0,0.0
949181,MICROSOFT,21.17,0,0,0.0
914400,MURATA MFG CO,235.59,0,0,0.0
0303M1,Meta Platforms Inc-CL A,12.94,0,0,0.0
7066G1,NVIDIA Corp,244.94,0,0,0.0
9608A1,Palantir Technologies Inc -A,146.85,0,0,0.0
475251,QUALCOMM Inc,25.85,0,0,0.0
435000,SONY GROUP,343.61,0,0,0.0
0004C2,Sandisk Corp/DE,44.3,0,0,0.0
334451,Snowflake Inc   - CL A,62.78,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,18.73,0,0,0.0
807701,TERADYNE INC,110.03,0,0,0.0
8160R1,TESLA MOTORS,111.34,0,0,0.0
2537N1,Vertiv Holdings Co,48.55,0,0,0.0
581021,WESTERN DIGITAL,48.29,0,0,0.0
010010,원화현금,0.0,0,496469,0.0
H00000,설정현금액,0.0,0,1049889668,0.0
