티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,167.0,45173500,46927000,0.0
000660,SK하이닉스,14.0,25466000,25760000,0.0
440110,파두,247.0,24724700,24428300,0.0
356860,티엘비,242.0,24369400,23958000,0.0
011070,LG이노텍,28.0,20496000,21280000,0.0
108490,로보티즈,26.0,8541000,7956000,0.0
079031,ADVANCED MICRO DEVICES,200.57,0,0,0.0
122400,ADVANTEST CORP,102.03,0,0,0.0
2079K3,ALPHABET INC-CL A,48.25,0,0,0.0
420682,ARM Holdings PLC,228.37,0,0,0.0
231351,Amazon.com Inc,18.57,0,0,0.0
3823U1,Applied Optoelectronics Inc,130.71,0,0,0.0
4626A1,Astera Labs Inc,75.65,0,0,0.0
937121,BLOOM ENERGY CORPORATION,316.63,0,0,0.0
1135F1,BROADCOM LTD,13.12,0,0,0.0
9247G1,COHERENT CORP,62.29,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,128.15,0,0,0.0
717793,Ciena Corp,57.51,0,0,0.0
725731,Circle Internet Group Inc,255.84,0,0,0.0
1873S1,Coreweave Inc,325.07,0,0,0.0
463751,FormFactor Inc,35.58,0,0,0.0
811000,Fujikura Ltd,256.68,0,0,0.0
6828A1,GE Vernova LLC,2.07,0,0,0.0
581401,INTEL Corp,722.99,0,0,0.0
5024U1,Lumentum Holdings Inc,39.94,0,0,0.0
738741,MARVELL TECHNOLOGY INC,175.37,0,0,0.0
951121,MICRON TECH,50.43,0,0,0.0
7066G1,NVIDIA Corp,422.11,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,64.21,0,0,0.0
0004C2,Sandisk Corp/DE,63.17,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,9.72,0,0,0.0
8160R1,TESLA MOTORS,19.99,0,0,0.0
010823,Tower Semiconductor Ltd,47.42,0,0,0.0
2537N1,Vertiv Holdings Co,26.02,0,0,0.0
258151,Vicor Corp,34.8,0,0,0.0
581021,WESTERN DIGITAL,94.16,0,0,0.0
009805,YANDEX NV-A,217.72,0,0,0.0
010010,원화현금,0.0,0,4233,0.0
H00000,설정현금액,0.0,0,1765218480,0.0
