티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,154.0,46123000,48818000,0.0
011070,LG이노텍,26.0,29484000,37908000,0.0
356860,티엘비,269.0,32468300,30343200,0.0
000660,SK하이닉스,12.0,27468000,27996000,0.0
440110,파두,226.0,25176400,25334600,0.0
108490,로보티즈,24.0,7020000,7812000,0.0
079031,ADVANCED MICRO DEVICES,196.91,0,0,0.0
122400,ADVANTEST CORP,94.57,0,0,0.0
2079K3,ALPHABET INC-CL A,14.5,0,0,0.0
420682,ARM Holdings PLC,315.97,0,0,0.0
0217D1,AST SpaceMobile Inc,98.0,0,0,0.0
3823U1,Applied Optoelectronics Inc,27.13,0,0,0.0
4626A1,Astera Labs Inc,148.74,0,0,0.0
937121,BLOOM ENERGY CORPORATION,301.08,0,0,0.0
9247G1,COHERENT CORP,42.48,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,69.48,0,0,0.0
2788C1,CROWDSTRIKE HOLDINGS INC - A,17.37,0,0,0.0
717793,Ciena Corp,31.82,0,0,0.0
725731,Circle Internet Group Inc,152.31,0,0,0.0
1873S1,Coreweave Inc,183.27,0,0,0.0
787681,EchoStar Corp,203.09,0,0,0.0
4959E1,FORTINET INC,130.88,0,0,0.0
811000,Fujikura Ltd,237.91,0,0,0.0
6828A1,GE Vernova LLC,1.92,0,0,0.0
581401,INTEL Corp,767.91,0,0,0.0
6125A1,Intuitive Machines Inc,296.19,0,0,0.0
236330,Kioxia Holdings Corp,32.23,0,0,0.0
5024U1,Lumentum Holdings Inc,47.19,0,0,0.0
738741,MARVELL TECHNOLOGY INC,180.55,0,0,0.0
951121,MICRON TECH,81.57,0,0,0.0
7066G1,NVIDIA Corp,21.13,0,0,0.0
974351,PALO ALTO NETWORKS INC,42.42,0,0,0.0
731211,Rocket Lab USA Inc,168.0,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,66.52,0,0,0.0
0004C2,Sandisk Corp/DE,59.72,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,9.01,0,0,0.0
8160R1,TESLA MOTORS,9.95,0,0,0.0
010823,Tower Semiconductor Ltd,21.49,0,0,0.0
581021,WESTERN DIGITAL,98.27,0,0,0.0
009805,YANDEX NV-A,85.48,0,0,0.0
010010,원화현금,0.0,0,50884014,0.0
H00000,설정현금액,0.0,0,1815300584,0.0
