티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,298.0,30634400,32154200,0.0
277810,레인보우로보틱스,56.0,25760000,25032000,0.0
0093D0,KoAct 팔란티어밸류체인액티브,1046.0,12787350,13033160,0.0
035420,NAVER,35.0,8102500,8085000,0.0
319660,피에스케이,167.0,4926500,5427500,0.0
108490,로보티즈,12.0,3498000,3318000,0.0
079031,ADVANCED MICRO DEVICES,48.83,0,0,0.0
122400,ADVANTEST CORP,126.08,0,0,0.0
1609W1,ALIBABA GROUP HOLDING-SP ADR,35.36,0,0,0.0
2079K3,ALPHABET INC-CL A,106.85,0,0,0.0
2079K1,ALPHABET INC-CL C,121.52,0,0,0.0
404132,ARISTA NETWORKS,29.81,0,0,0.0
070592,ASML HOLDING,5.52,0,0,0.0
0971T1,Akamai Technologies Inc,255.87,0,0,0.0
231351,Amazon.com Inc,68.36,0,0,0.0
3831W1,AppLovin Corp,18.87,0,0,0.0
937121,BLOOM ENERGY CORPORATION,184.65,0,0,0.0
1135F1,BROADCOM LTD,138.58,0,0,0.0
3321L1,CAMECO CORP,122.68,0,0,0.0
9247G1,COHERENT CORP,44.37,0,0,0.0
193501,CORNING INC,85.85,0,0,0.0
5101Q2,Celestica Inc,71.55,0,0,0.0
5643U1,Centrus Energy Corp,31.58,0,0,0.0
364331,FIRST SOLAR INC,48.62,0,0,0.0
811000,Fujikura Ltd,44.5,0,0,0.0
6828A1,GE Vernova LLC,9.87,0,0,0.0
581401,INTEL Corp,222.38,0,0,0.0
824801,KLA Corp,11.34,0,0,0.0
128073,LAM RESEARCH,105.77,0,0,0.0
5024U1,Lumentum Holdings Inc,69.27,0,0,0.0
951121,MICRON TECH,143.37,0,0,0.0
949181,MICROSOFT,11.63,0,0,0.0
914400,MURATA MFG CO,218.42,0,0,0.0
0303M1,Meta Platforms Inc-CL A,12.0,0,0,0.0
7066G1,NVIDIA Corp,253.56,0,0,0.0
9608A1,Palantir Technologies Inc -A,146.93,0,0,0.0
475251,QUALCOMM Inc,23.97,0,0,0.0
731211,Rocket Lab USA Inc,92.0,0,0,0.0
435000,SONY GROUP,318.58,0,0,0.0
0004C2,Sandisk Corp/DE,71.07,0,0,0.0
334451,Snowflake Inc   - CL A,28.21,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,17.36,0,0,0.0
807701,TERADYNE INC,136.32,0,0,0.0
8160R1,TESLA MOTORS,103.23,0,0,0.0
2537N1,Vertiv Holdings Co,45.01,0,0,0.0
581021,WESTERN DIGITAL,63.77,0,0,0.0
010010,원화현금,0.0,0,5273472,0.0
H00000,설정현금액,0.0,0,1019256437,0.0
