티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,157.0,43332000,47021500,0.0
440110,파두,232.0,26030400,27074400,0.0
000660,SK하이닉스,13.0,22685000,25220000,0.0
356860,티엘비,227.0,21315300,24062000,0.0
011070,LG이노텍,26.0,19760000,21788000,0.0
108490,로보티즈,24.0,6204000,7284000,0.0
079031,ADVANCED MICRO DEVICES,190.33,0,0,0.0
122400,ADVANTEST CORP,96.82,0,0,0.0
2079K3,ALPHABET INC-CL A,58.67,0,0,0.0
420682,ARM Holdings PLC,267.4,0,0,0.0
231351,Amazon.com Inc,3.13,0,0,0.0
3823U1,Applied Optoelectronics Inc,27.77,0,0,0.0
4626A1,Astera Labs Inc,96.2,0,0,0.0
937121,BLOOM ENERGY CORPORATION,214.49,0,0,0.0
1135F1,BROADCOM LTD,12.45,0,0,0.0
9247G1,COHERENT CORP,43.49,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,91.61,0,0,0.0
2788C1,CROWDSTRIKE HOLDINGS INC - A,27.0,0,0,0.0
5675D1,Cerebras Systems Inc,129.76,0,0,0.0
717793,Ciena Corp,32.58,0,0,0.0
725731,Circle Internet Group Inc,191.77,0,0,0.0
1873S1,Coreweave Inc,81.78,0,0,0.0
787681,EchoStar Corp,207.93,0,0,0.0
4959E1,FORTINET INC,134.0,0,0,0.0
811000,Fujikura Ltd,243.57,0,0,0.0
6828A1,GE Vernova LLC,1.96,0,0,0.0
581401,INTEL Corp,738.08,0,0,0.0
6125A1,Intuitive Machines Inc,651.33,0,0,0.0
236330,Kioxia Holdings Corp,33.0,0,0,0.0
5024U1,Lumentum Holdings Inc,24.9,0,0,0.0
738741,MARVELL TECHNOLOGY INC,134.2,0,0,0.0
951121,MICRON TECH,47.85,0,0,0.0
7066G1,NVIDIA Corp,351.75,0,0,0.0
974351,PALO ALTO NETWORKS INC,68.0,0,0,0.0
731211,Rocket Lab USA Inc,172.0,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,60.93,0,0,0.0
0004C2,Sandisk Corp/DE,50.95,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,9.22,0,0,0.0
8160R1,TESLA MOTORS,10.18,0,0,0.0
010823,Tower Semiconductor Ltd,22.0,0,0,0.0
581021,WESTERN DIGITAL,89.35,0,0,0.0
009805,YANDEX NV-A,35.61,0,0,0.0
8980G1,ZSCALER INC,97.0,0,0,0.0
010010,원화현금,0.0,0,54506543,0.0
H00000,설정현금액,0.0,0,1639332858,0.0
