티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,326.0,32860800,33708400,0.0
277810,레인보우로보틱스,62.0,26381000,27559000,0.0
035420,NAVER,68.0,16524000,16524000,0.0
0093D0,KoAct 팔란티어밸류체인액티브,1145.0,14003350,13946100,0.0
079031,ADVANCED MICRO DEVICES,62.89,0,0,0.0
122400,ADVANTEST CORP,134.77,0,0,0.0
1609W1,ALIBABA GROUP HOLDING-SP ADR,104.34,0,0,0.0
2079K3,ALPHABET INC-CL A,115.37,0,0,0.0
2079K1,ALPHABET INC-CL C,131.04,0,0,0.0
404132,ARISTA NETWORKS,77.78,0,0,0.0
0971T1,Akamai Technologies Inc,291.84,0,0,0.0
231351,Amazon.com Inc,104.94,0,0,0.0
3831W1,AppLovin Corp,9.49,0,0,0.0
937121,BLOOM ENERGY CORPORATION,197.37,0,0,0.0
1135F1,BROADCOM LTD,139.75,0,0,0.0
3321L1,CAMECO CORP,92.48,0,0,0.0
9247G1,COHERENT CORP,47.43,0,0,0.0
193501,CORNING INC,91.77,0,0,0.0
5101Q2,Celestica Inc,63.78,0,0,0.0
5643U1,Centrus Energy Corp,20.87,0,0,0.0
364331,FIRST SOLAR INC,38.07,0,0,0.0
811000,Fujikura Ltd,47.57,0,0,0.0
6828A1,GE Vernova LLC,10.55,0,0,0.0
824801,KLA Corp,11.08,0,0,0.0
128073,LAM RESEARCH,90.01,0,0,0.0
5024U1,Lumentum Holdings Inc,81.92,0,0,0.0
951121,MICRON TECH,86.21,0,0,0.0
949181,MICROSOFT,44.66,0,0,0.0
914400,MURATA MFG CO,233.47,0,0,0.0
0303M1,Meta Platforms Inc-CL A,18.77,0,0,0.0
7066G1,NVIDIA Corp,242.75,0,0,0.0
9608A1,Palantir Technologies Inc -A,145.53,0,0,0.0
475251,QUALCOMM Inc,25.62,0,0,0.0
435000,SONY GROUP,340.53,0,0,0.0
0004C2,Sandisk Corp/DE,43.9,0,0,0.0
334451,Snowflake Inc   - CL A,89.16,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,18.56,0,0,0.0
807701,TERADYNE INC,76.62,0,0,0.0
8160R1,TESLA MOTORS,68.71,0,0,0.0
2537N1,Vertiv Holdings Co,48.11,0,0,0.0
581021,WESTERN DIGITAL,47.86,0,0,0.0
010010,원화현금,0.0,0,20768286,0.0
H00000,설정현금액,0.0,0,1046599957,0.0
