티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,319.0,61854100,66511500,0.0
277810,레인보우로보틱스,53.0,38213000,39220000,0.0
0093D0,KoAct 팔란티어밸류체인액티브,981.0,14121495,14597280,0.0
079031,ADVANCED MICRO DEVICES,91.59,0,0,0.0
122400,ADVANTEST CORP,101.03,0,0,0.0
2079K1,ALPHABET INC-CL C,135.09,0,0,0.0
070592,ASML HOLDING,8.74,0,0,0.0
0217D1,AST SpaceMobile Inc,50.27,0,0,0.0
0246W1,AXT Inc,199.49,0,0,0.0
0971T1,Akamai Technologies Inc,162.11,0,0,0.0
231351,Amazon.com Inc,26.34,0,0,0.0
3823U1,Applied Optoelectronics Inc,69.13,0,0,0.0
937121,BLOOM ENERGY CORPORATION,182.32,0,0,0.0
1135F1,BROADCOM LTD,84.64,0,0,0.0
3321L1,CAMECO CORP,67.07,0,0,0.0
9247G1,COHERENT CORP,68.53,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,57.28,0,0,0.0
193501,CORNING INC,93.82,0,0,0.0
5643U1,Centrus Energy Corp,16.8,0,0,0.0
717793,Ciena Corp,67.91,0,0,0.0
725731,Circle Internet Group Inc,181.71,0,0,0.0
999081,Comfort Systems USA Inc,6.11,0,0,0.0
802400,FANUC,74.63,0,0,0.0
1188V1,Fastly Inc,485.1,0,0,0.0
6828A1,GE Vernova LLC,6.99,0,0,0.0
581401,INTEL Corp,214.04,0,0,0.0
000185,IREN Ltd,196.12,0,0,0.0
6120E6,Intuitive Surgical Inc,15.8,0,0,0.0
9338L1,KEYSIGHT TECH,28.35,0,0,0.0
824801,KLA Corp,8.16,0,0,0.0
236330,Kioxia Holdings Corp,67.58,0,0,0.0
128073,LAM RESEARCH,57.15,0,0,0.0
5024U1,Lumentum Holdings Inc,39.64,0,0,0.0
738741,MARVELL TECHNOLOGY INC,66.77,0,0,0.0
951121,MICRON TECH,121.76,0,0,0.0
7066G1,NVIDIA Corp,307.91,0,0,0.0
3044W3,POET Technologies Inc,1200.89,0,0,0.0
9608A1,Palantir Technologies Inc -A,198.89,0,0,0.0
672921,Riot Platforms Inc,677.31,0,0,0.0
707001,Robinhood Markets Inc,146.16,0,0,0.0
731211,Rocket Lab USA Inc,187.04,0,0,0.0
0004C2,Sandisk Corp/DE,89.13,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,15.51,0,0,0.0
807701,TERADYNE INC,43.75,0,0,0.0
8160R1,TESLA MOTORS,52.55,0,0,0.0
010823,Tower Semiconductor Ltd,60.75,0,0,0.0
2537N1,Vertiv Holdings Co,40.17,0,0,0.0
258151,Vicor Corp,31.68,0,0,0.0
581021,WESTERN DIGITAL,47.5,0,0,0.0
009805,YANDEX NV-A,85.93,0,0,0.0
010010,원화현금,0.0,0,17402632,0.0
H00000,설정현금액,0.0,0,1246810070,0.0
