티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,195.0,62887500,65715000,0.0
000660,SK하이닉스,17.0,36550000,38896000,0.0
399720,가온칩스,509.0,29267500,30132800,0.0
440110,파두,219.0,22119000,22557000,0.0
356860,티엘비,116.0,11623200,11762400,0.0
011070,LG이노텍,9.0,9324000,10881000,0.0
108490,로보티즈,23.0,7590000,7636000,0.0
079031,ADVANCED MICRO DEVICES,194.0,0,0,0.0
122400,ADVANTEST CORP,107.0,0,0,0.0
420682,ARM Holdings PLC,256.0,0,0,0.0
070592,ASML HOLDING,1.0,0,0,0.0
3823U1,Applied Optoelectronics Inc,31.0,0,0,0.0
4626A1,Astera Labs Inc,39.0,0,0,0.0
937121,BLOOM ENERGY CORPORATION,213.0,0,0,0.0
9247G1,COHERENT CORP,28.0,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,79.0,0,0,0.0
2788C1,CROWDSTRIKE HOLDINGS INC - A,29.0,0,0,0.0
717793,Ciena Corp,36.0,0,0,0.0
725731,Circle Internet Group Inc,173.0,0,0,0.0
1873S1,Coreweave Inc,79.0,0,0,0.0
3804L1,DATADOG INC - CLASS A,70.0,0,0,0.0
4703L2,Dell Technologies Inc,94.0,0,0,0.0
787681,EchoStar Corp,123.0,0,0,0.0
4959E1,FORTINET INC,148.0,0,0,0.0
811000,Fujikura Ltd,270.0,0,0,0.0
6828A1,GE Vernova LLC,2.0,0,0,0.0
2824C1,HEWLETT PACKARD ENTERPRIS,416.0,0,0,0.0
581401,INTEL Corp,607.0,0,0,0.0
236330,Kioxia Holdings Corp,66.0,0,0,0.0
128073,LAM RESEARCH,4.0,0,0,0.0
5024U1,Lumentum Holdings Inc,54.0,0,0,0.0
738741,MARVELL TECHNOLOGY INC,137.0,0,0,0.0
951121,MICRON TECH,54.0,0,0,0.0
0937P1,MONGODB INC,48.0,0,0,0.0
4110D1,NETAPP INC,238.0,0,0,0.0
974351,PALO ALTO NETWORKS INC,72.0,0,0,0.0
731211,Rocket Lab USA Inc,36.0,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,42.0,0,0,0.0
0004C2,Sandisk Corp/DE,55.0,0,0,0.0
334451,Snowflake Inc   - CL A,223.0,0,0,0.0
4615Q1,Space Exploration Technologies Corp,65.0,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,10.0,0,0,0.0
807701,TERADYNE INC,4.0,0,0,0.0
8160R1,TESLA MOTORS,11.0,0,0,0.0
581021,WESTERN DIGITAL,85.0,0,0,0.0
009805,YANDEX NV-A,97.0,0,0,0.0
010010,원화현금,0.0,0,-3867973,0.0
H00000,설정현금액,0.0,0,1813761726,0.0
