티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,196.0,59290000,58604000,0.0
000660,SK하이닉스,17.0,34816000,35717000,0.0
440110,파두,220.0,21912000,21846000,0.0
356860,티엘비,117.0,11290500,12413700,0.0
011070,LG이노텍,9.0,9810000,9648000,0.0
108490,로보티즈,23.0,6313500,6589500,0.0
079031,ADVANCED MICRO DEVICES,193.38,0,0,0.0
122400,ADVANTEST CORP,106.66,0,0,0.0
420682,ARM Holdings PLC,254.82,0,0,0.0
3823U1,Applied Optoelectronics Inc,30.59,0,0,0.0
4626A1,Astera Labs Inc,39.05,0,0,0.0
937121,BLOOM ENERGY CORPORATION,212.18,0,0,0.0
9247G1,COHERENT CORP,27.85,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,78.35,0,0,0.0
2788C1,CROWDSTRIKE HOLDINGS INC - A,28.51,0,0,0.0
717793,Ciena Corp,35.89,0,0,0.0
725731,Circle Internet Group Inc,171.78,0,0,0.0
1873S1,Coreweave Inc,78.55,0,0,0.0
3804L1,DATADOG INC - CLASS A,69.52,0,0,0.0
4703L2,Dell Technologies Inc,93.48,0,0,0.0
787681,EchoStar Corp,122.04,0,0,0.0
4959E1,FORTINET INC,147.61,0,0,0.0
811000,Fujikura Ltd,268.31,0,0,0.0
6828A1,GE Vernova LLC,2.16,0,0,0.0
2824C1,HEWLETT PACKARD ENTERPRIS,413.74,0,0,0.0
581401,INTEL Corp,535.58,0,0,0.0
236330,Kioxia Holdings Corp,65.5,0,0,0.0
5024U1,Lumentum Holdings Inc,53.22,0,0,0.0
738741,MARVELL TECHNOLOGY INC,136.35,0,0,0.0
951121,MICRON TECH,54.13,0,0,0.0
0937P1,MONGODB INC,48.21,0,0,0.0
4110D1,NETAPP INC,236.31,0,0,0.0
974351,PALO ALTO NETWORKS INC,71.25,0,0,0.0
731211,Rocket Lab USA Inc,35.31,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,42.23,0,0,0.0
0004C2,Sandisk Corp/DE,54.73,0,0,0.0
334451,Snowflake Inc   - CL A,221.99,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,10.16,0,0,0.0
8160R1,TESLA MOTORS,11.22,0,0,0.0
581021,WESTERN DIGITAL,84.08,0,0,0.0
009805,YANDEX NV-A,96.41,0,0,0.0
010010,원화현금,0.0,0,80685899,0.0
H00000,설정현금액,0.0,0,1762661518,0.0
