티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,323.0,63017300,55620600,0.0
277810,레인보우로보틱스,54.0,45360000,38016000,0.0
0093D0,KoAct 팔란티어밸류체인액티브,994.0,14194320,13747020,0.0
079031,ADVANCED MICRO DEVICES,82.94,0,0,0.0
122400,ADVANTEST CORP,98.96,0,0,0.0
2079K3,ALPHABET INC-CL A,58.26,0,0,0.0
2079K1,ALPHABET INC-CL C,106.2,0,0,0.0
420682,ARM Holdings PLC,65.45,0,0,0.0
070592,ASML HOLDING,8.56,0,0,0.0
0217D1,AST SpaceMobile Inc,49.24,0,0,0.0
0971T1,Akamai Technologies Inc,79.47,0,0,0.0
231351,Amazon.com Inc,25.8,0,0,0.0
937121,BLOOM ENERGY CORPORATION,248.23,0,0,0.0
1135F1,BROADCOM LTD,82.9,0,0,0.0
3321L1,CAMECO CORP,65.69,0,0,0.0
9247G1,COHERENT CORP,91.31,0,0,0.0
193501,CORNING INC,147.03,0,0,0.0
5643U1,Centrus Energy Corp,16.45,0,0,0.0
717793,Ciena Corp,66.51,0,0,0.0
999081,Comfort Systems USA Inc,5.99,0,0,0.0
254571,Credo Technology Group Holding Ltd,60.49,0,0,0.0
802400,FANUC,73.1,0,0,0.0
1188V1,Fastly Inc,475.16,0,0,0.0
6828A1,GE Vernova LLC,6.85,0,0,0.0
581401,INTEL Corp,388.61,0,0,0.0
000185,IREN Ltd,290.77,0,0,0.0
6120E6,Intuitive Surgical Inc,15.48,0,0,0.0
9338L1,KEYSIGHT TECH,27.77,0,0,0.0
824801,KLA Corp,10.89,0,0,0.0
236330,Kioxia Holdings Corp,66.19,0,0,0.0
128073,LAM RESEARCH,111.12,0,0,0.0
5024U1,Lumentum Holdings Inc,68.81,0,0,0.0
951121,MICRON TECH,90.25,0,0,0.0
949181,MICROSOFT,7.51,0,0,0.0
7066G1,NVIDIA Corp,315.14,0,0,0.0
9608A1,Palantir Technologies Inc -A,82.61,0,0,0.0
672921,Riot Platforms Inc,663.43,0,0,0.0
731211,Rocket Lab USA Inc,183.21,0,0,0.0
0004C2,Sandisk Corp/DE,69.89,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,15.19,0,0,0.0
807701,TERADYNE INC,82.51,0,0,0.0
8160R1,TESLA MOTORS,51.48,0,0,0.0
010823,Tower Semiconductor Ltd,59.5,0,0,0.0
2537N1,Vertiv Holdings Co,39.35,0,0,0.0
258151,Vicor Corp,42.64,0,0,0.0
581021,WESTERN DIGITAL,94.9,0,0,0.0
009805,YANDEX NV-A,111.25,0,0,0.0
010010,원화현금,0.0,0,25051880,0.0
H00000,설정현금액,0.0,0,1252621974,0.0
