티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,197.0,69738000,69639500,0.0
000660,SK하이닉스,17.0,46988000,49623000,0.0
440110,파두,221.0,22409400,25613900,0.0
399720,가온칩스,374.0,18101600,18307300,0.0
011070,LG이노텍,9.0,10305000,10170000,0.0
356860,티엘비,117.0,10143900,10003500,0.0
108490,로보티즈,23.0,6601000,6647000,0.0
079031,ADVANCED MICRO DEVICES,167.57,0,0,0.0
122400,ADVANTEST CORP,92.42,0,0,0.0
420682,ARM Holdings PLC,220.81,0,0,0.0
070592,ASML HOLDING,12.21,0,0,0.0
3823U1,Applied Optoelectronics Inc,26.51,0,0,0.0
4626A1,Astera Labs Inc,49.01,0,0,0.0
937121,BLOOM ENERGY CORPORATION,183.86,0,0,0.0
9247G1,COHERENT CORP,24.13,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,67.9,0,0,0.0
2788C1,CROWDSTRIKE HOLDINGS INC - A,18.64,0,0,0.0
725731,Circle Internet Group Inc,148.85,0,0,0.0
1873S1,Coreweave Inc,68.06,0,0,0.0
4703L2,Dell Technologies Inc,40.9,0,0,0.0
6828A1,GE Vernova LLC,1.88,0,0,0.0
581401,INTEL Corp,785.34,0,0,0.0
236330,Kioxia Holdings Corp,157.22,0,0,0.0
128073,LAM RESEARCH,68.72,0,0,0.0
5024U1,Lumentum Holdings Inc,31.11,0,0,0.0
738741,MARVELL TECHNOLOGY INC,118.15,0,0,0.0
951121,MICRON TECH,76.03,0,0,0.0
4110D1,NETAPP INC,166.13,0,0,0.0
974351,PALO ALTO NETWORKS INC,48.59,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,70.72,0,0,0.0
0004C2,Sandisk Corp/DE,47.43,0,0,0.0
334451,Snowflake Inc   - CL A,165.91,0,0,0.0
4615Q1,Space Exploration Technologies Corp,266.88,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,8.8,0,0,0.0
807701,TERADYNE INC,41.7,0,0,0.0
8160R1,TESLA MOTORS,9.72,0,0,0.0
581021,WESTERN DIGITAL,108.06,0,0,0.0
009805,YANDEX NV-A,83.54,0,0,0.0
010010,원화현금,0.0,0,8848892,0.0
H00000,설정현금액,0.0,0,2024847573,0.0
