티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,387.0,41602500,42995700,0.0
277810,레인보우로보틱스,78.0,34047000,37869000,0.0
035420,NAVER,105.0,28087500,28822500,0.0
018260,삼성에스디에스,106.0,19398000,19249600,0.0
160190,하이젠알앤엠,166.0,9628000,10325200,0.0
098460,고영,505.0,8433500,8554700,0.0
0093D0,KoAct 팔란티어밸류체인액티브,470.0,6192250,6312100,0.0
035720,카카오,78.0,5077800,5031000,0.0
319660,피에스케이,115.0,4341250,4352750,0.0
079031,ADVANCED MICRO DEVICES,79.88,0,0,0.0
122400,ADVANTEST CORP,166.67,0,0,0.0
2079K3,ALPHABET INC-CL A,95.16,0,0,0.0
378331,APPLE Inc,106.77,0,0,0.0
231351,Amazon.com Inc,128.54,0,0,0.0
937121,BLOOM ENERGY CORPORATION,156.91,0,0,0.0
1135F1,BROADCOM LTD,68.76,0,0,0.0
3321L1,CAMECO CORP,55.3,0,0,0.0
193501,CORNING INC,144.49,0,0,0.0
5101Q2,Celestica Inc,12.33,0,0,0.0
5643U1,Centrus Energy Corp,9.53,0,0,0.0
1873S1,Coreweave Inc,46.13,0,0,0.0
254571,Credo Technology Group Holding Ltd,52.6,0,0,0.0
364331,FIRST SOLAR INC,35.9,0,0,0.0
6828A1,GE Vernova LLC,23.02,0,0,0.0
581401,INTEL Corp,499.0,0,0,0.0
000185,IREN Ltd,69.81,0,0,0.0
6120E6,Intuitive Surgical Inc,19.24,0,0,0.0
824801,KLA Corp,4.99,0,0,0.0
128073,LAM RESEARCH,46.29,0,0,0.0
951121,MICRON TECH,79.14,0,0,0.0
949181,MICROSOFT,51.43,0,0,0.0
0303M1,Meta Platforms Inc-CL A,31.31,0,0,0.0
7066G1,NVIDIA Corp,247.75,0,0,0.0
8389X1,ORACLE,20.68,0,0,0.0
2156V1,Oklo Inc,42.73,0,0,0.0
974351,PALO ALTO NETWORKS INC,61.61,0,0,0.0
9608A1,Palantir Technologies Inc -A,111.74,0,0,0.0
475251,QUALCOMM Inc,76.13,0,0,0.0
707001,Robinhood Markets Inc,88.58,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,28.83,0,0,0.0
2489W1,SHOALS TECHNOLOGIES GROUP -A,901.77,0,0,0.0
3406F1,SOFI TECHNOLOGIES ORD,417.48,0,0,0.0
9589L1,Samsara Inc,236.84,0,0,0.0
0004C2,Sandisk Corp/DE,78.77,0,0,0.0
334451,Snowflake Inc   - CL A,46.18,0,0,0.0
3418M1,Solaris Energy Infrastructure Inc,276.02,0,0,0.0
807701,TERADYNE INC,145.24,0,0,0.0
8160R1,TESLA MOTORS,71.66,0,0,0.0
8023B1,Tempus AI Inc,62.33,0,0,0.0
2840M1,VISTRA ENERGY CORP,19.69,0,0,0.0
2537N1,Vertiv Holdings Co,20.9,0,0,0.0
010010,원화현금,0.0,0,22047862,0.0
H00000,설정현금액,0.0,0,1068856159,0.0
