티커,구성종목명,계약수,평가금액,구성금액,비중
005930,삼성전자,169.0,37940500,37095500,0.0
0093D0,KoAct 팔란티어밸류체인액티브,1082.0,17566270,17658240,0.0
011070,LG이노텍,30.0,15000000,16260000,0.0
108490,로보티즈,28.0,7476000,8190000,0.0
079031,ADVANCED MICRO DEVICES,100.38,0,0,0.0
122400,ADVANTEST CORP,111.41,0,0,0.0
2079K3,ALPHABET INC-CL A,42.12,0,0,0.0
420682,ARM Holdings PLC,234.92,0,0,0.0
070592,ASML HOLDING,5.97,0,0,0.0
0760J1,Aehr Test Systems,138.08,0,0,0.0
231351,Amazon.com Inc,76.55,0,0,0.0
937121,BLOOM ENERGY CORPORATION,288.72,0,0,0.0
1135F1,BROADCOM LTD,54.85,0,0,0.0
9247G1,COHERENT CORP,106.25,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,15.37,0,0,0.0
193501,CORNING INC,157.16,0,0,0.0
717793,Ciena Corp,84.13,0,0,0.0
999081,Comfort Systems USA Inc,6.74,0,0,0.0
6740W1,D-Wave Quantum Inc,312.0,0,0,0.0
3323L1,Fabrinet,13.71,0,0,0.0
463751,FormFactor Inc,77.81,0,0,0.0
811000,Fujikura Ltd,280.27,0,0,0.0
6828A1,GE Vernova LLC,4.42,0,0,0.0
581401,INTEL Corp,432.77,0,0,0.0
9338L1,KEYSIGHT TECH,45.93,0,0,0.0
824801,KLA Corp,8.99,0,0,0.0
128073,LAM RESEARCH,79.18,0,0,0.0
5024U1,Lumentum Holdings Inc,84.32,0,0,0.0
738741,MARVELL TECHNOLOGY INC,191.49,0,0,0.0
951121,MICRON TECH,42.49,0,0,0.0
0303M1,Meta Platforms Inc-CL A,14.25,0,0,0.0
3942X1,NAVITAS SEMICONDUCTOR CORP,577.29,0,0,0.0
7066G1,NVIDIA Corp,57.1,0,0,0.0
509171,Rambus Inc,89.86,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY,10.88,0,0,0.0
0004C2,Sandisk Corp/DE,99.92,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,17.1,0,0,0.0
807701,TERADYNE INC,61.86,0,0,0.0
8160R1,TESLA MOTORS,21.83,0,0,0.0
010823,Tower Semiconductor Ltd,115.34,0,0,0.0
2537N1,Vertiv Holdings Co,44.3,0,0,0.0
258151,Vicor Corp,38.0,0,0,0.0
581021,WESTERN DIGITAL,139.34,0,0,0.0
8390R1,Xanadu Quantum Technologies Ltd,263.0,0,0,0.0
009805,YANDEX NV-A,69.04,0,0,0.0
010010,원화현금,0.0,0,4179900,0.0
H00000,설정현금액,0.0,0,1442985999,0.0
